customer_unique_id,recency,frequency,monetary,avg_order_value,avg_review_score,avg_delivery_days,cluster,pca_1,pca_2,cluster_name
0036a074f98b80c4f1fc33dbbcf9c552,479,1,42.62,42.62,5.0,11.0,1,-1.1162221806757082,1.3732174820864702,Khách hàng giá trị thấp
0036b4a3d09ad551a5188c2e374da402,390,1,162.77,162.77,4.0,5.0,1,0.06663817627109073,0.9948626647409817,Khách hàng giá trị thấp
0036d365b138cc0ee06bed755bcb5044,215,1,109.5,109.5,5.0,10.0,0,-0.14702438504663895,-0.19751980413769166,Khách hàng tiềm năng
00370dfde3d012c420d29657afc2fc8b,217,1,237.0,237.0,4.0,14.0,3,0.5022278767858965,-0.06967894430617416,Khách hàng ít hoạt động
00377a18050b898b93e2c774be9947db,282,1,65.78,65.78,2.0,40.0,0,-0.6200151795521089,0.1610271157017242,Khách hàng tiềm năng
0037aa56b017c105c3a9d47af71fff98,220,1,443.73,443.73,3.0,9.0,3,1.0303306342355043,0.04336738680815839,Khách hàng ít hoạt động
0037d2bbb9ebc39d9114aea27ee16d72,525,1,143.73000000000002,143.73000000000002,5.0,5.0,1,-0.13072046019753664,1.850746195084633,Khách hàng giá trị thấp
0037eb1ff742ee2e71ba887f65f3c6f3,418,1,228.79,228.79,5.0,12.0,1,0.3346580266036557,1.2269341852664535,Khách hàng giá trị thấp
003800162424b7b5b3d75c9cf22a66e7,155,1,107.81,107.81,5.0,2.0,0,-0.11895908119535663,-0.5884454049374517,Khách hàng tiềm năng
00391594070baf8603f5fdc1d0c6a48c,29,1,119.32,119.32,3.0,5.0,0,0.05269046515479774,-1.3894864356212435,Khách hàng tiềm năng
003a5571a07dcf09bf117d13d2980ba3,40,1,181.82,181.82,5.0,11.0,3,0.39990264420059146,-1.255597538936888,Khách hàng ít hoạt động
003a7a8eb096ed3cbf713d2def1ca701,20,1,157.45999999999998,157.45999999999998,5.0,9.0,3,0.2923520041818615,-1.4065492613113646,Khách hàng ít hoạt động
003ac9408252444b489b1bfc013f5f8c,171,1,36.98,36.98,5.0,3.0,0,-1.022472985747903,-0.6424193171639895,Khách hàng tiềm năng
003ae409f37c3c30cb1c974af3a42692,19,1,216.32,216.32,3.0,4.0,3,0.5608905783929826,-1.3657288047152647,Khách hàng ít hoạt động
003c2067070f5b3d923235b1ea1cc17b,28,1,147.38,147.38,3.0,9.0,0,0.23113279252553348,-1.3645751534650266,Khách hàng tiềm năng
003c457932a554e4df13834237b1ed00,241,1,142.51,142.51,5.0,2.0,3,0.056805553476261726,0.010021031076754703,Khách hàng ít hoạt động
003d56767e53e08671de00da3fba8d40,276,1,178.59,178.59,5.0,10.0,3,0.22299012332711443,0.2702966606433328,Khách hàng ít hoạt động
003db7adfcdc49857b095a50191b6c9d,124,1,542.66,542.66,4.0,4.0,3,1.2664703473328842,-0.5483453023063074,Khách hàng ít hoạt động
003e28cb6fab8a0901bff9229612375f,539,1,137.26,137.26,5.0,2.0,1,-0.17910043607467482,1.9345755887834726,Khách hàng giá trị thấp
003e2af81ea3c72fbdd093f07724a4de,140,1,63.74,31.87,4.0,1.0,0,-0.5489712869108053,-0.7633472022349856,Khách hàng tiềm năng
003f4901fdb60ae9c1e2538b84c208e1,288,1,162.79,162.79,5.0,7.0,3,0.1366707807158239,0.33423068421234653,Khách hàng ít hoạt động
003fb95e849e71e732629d94bb92762f,35,1,77.59,77.59,5.0,4.0,0,-0.31259005564023185,-1.414399448976171,Khách hàng tiềm năng
003fee4ca17927283128c7ddc6f9311b,118,1,103.47,103.47,3.0,29.0,0,-0.12810857802484235,-0.8341878631332952,Khách hàng tiềm năng
004177f7bf62929186b32c7fdaa6157b,319,1,433.98,216.99,1.0,4.0,3,0.9436607040118817,0.6812674839134383,Khách hàng ít hoạt động
004256f082951ec189a4962b6788c214,164,1,259.15,259.15,5.0,8.0,3,0.6140241043498036,-0.3996331986247962,Khách hàng ít hoạt động
004288347e5e88a27ded2bb23747066c,233,2,354.37,177.185,5.0,4.5,2,4.53103727869964,0.2238862044087285,Khách hàng giá trị cao
0042dcca0ae57aaec6e808edc31a2d48,275,1,85.03999999999999,85.03999999999999,4.0,10.0,0,-0.40032853080926883,0.15363317402493368,Khách hàng tiềm năng
0042dfa8925d6eb23e471ec350454f04,40,1,62.91,62.91,5.0,2.0,0,-0.4913553292647292,-1.4129756658628183,Khách hàng tiềm năng
0043d65f8039b4a4d43bc7b0f450ac2c,501,1,64.42,64.42,5.0,4.0,1,-0.7876048476721295,1.5764011555273019,Khách hàng giá trị thấp
00444f48f6c9b55657e49435ce3a97ca,451,1,52.379999999999995,52.379999999999995,4.0,7.0,1,-0.92579984061355,1.2220975775646332,Khách hàng giá trị thấp
00446a03d7a34d191507c9e42870d0a5,546,1,128.95000000000002,128.95000000000002,5.0,4.0,1,-0.23646307123247198,1.9706326672553107,Khách hàng giá trị thấp
004493e0b0a37317d25665d340c0677d,89,1,83.32,83.32,3.0,5.0,0,-0.28993446184300975,-1.0541057003611944,Khách hàng tiềm năng
0045e9ad4d6c85d2323a7ab374b76183,76,1,24.130000000000003,24.130000000000003,5.0,6.0,0,-1.3075599246044698,-1.3195720652294813,Khách hàng tiềm năng
0046311f458d8041b00063cb99482903,398,1,112.33,112.33,5.0,98.0,1,-0.25104106721234565,0.991551119452139,Khách hàng giá trị thấp
0047f3e16441284d757a8963344f6c59,371,1,76.18,76.18,4.0,8.0,1,-0.5582966539921802,0.7591493844158795,Khách hàng giá trị thấp
0048706e497cfba0b689e1e3497bc99e,19,1,82.65,82.65,4.0,4.0,0,-0.248708896124661,-1.508687692773686,Khách hàng tiềm năng
0048a779a98a7848514096ff04046079,26,1,41.04,41.04,5.0,5.0,0,-0.8369407826560745,-1.5663713839904587,Khách hàng tiềm năng
0049a16516d38fc2246696172a257f16,248,1,32.769999999999996,32.769999999999996,5.0,1.0,0,-1.174890060612094,-0.16128533640506135,Khách hàng tiềm năng
0049dadc30da6a277c1e9d371df5a66f,447,1,26.01,26.01,3.0,15.0,1,-1.5007317503171351,1.0941841428095018,Khách hàng giá trị thấp
0049db44bfd6cee26ac9c649329ff6ea,545,1,109.04,54.52,2.0,6.0,1,-0.3768028920115717,1.9392534713828367,Khách hàng giá trị thấp
0049ec2d7a5818d0e4b3f4735cec2458,47,1,44.18,44.18,5.0,6.0,0,-0.7902548263815508,-1.419569110640585,Khách hàng tiềm năng
004a432489f6630c6dfd3fc4454603f5,261,1,84.00999999999999,84.00999999999999,5.0,7.0,0,-0.4009430948954334,0.06115233578524774,Khách hàng tiềm năng
004b45ec5c64187465168251cd1c9c2f,100,2,147.72,73.86,3.0,11.0,2,3.883541594344915,-0.7679854610820804,Khách hàng giá trị cao
004b9b1634b7becda8eec4e96bced882,29,1,158.74,158.74,5.0,4.0,3,0.2930041125005535,-1.347051907325284,Khách hàng ít hoạt động
004d17fa2cb102a7c4817f040c884e59,203,1,39.78,39.78,5.0,0.0,0,-0.9840923550202961,-0.42450534590716743,Khách hàng tiềm năng
004df63539fd5e38d4b0a0506de7549c,49,1,993.55,993.55,3.0,10.0,3,1.8300451642198154,-0.9436810985023645,Khách hàng ít hoạt động
004ed862ea4e55f18868d3d782d10879,393,1,109.29,109.29,3.0,2.0,1,-0.2706705319705276,0.9550948392972987,Khách hàng giá trị thấp
004f84d065096f3cedd26cf0adc80b9d,131,1,189.08,94.54,4.0,1.0,3,0.37053814791800627,-0.6603626436421797,Khách hàng ít hoạt động
00504b68faa074d0f40adcb4f7727f71,23,1,198.7,99.35,3.0,4.0,3,0.48644687920852436,-1.3524819648639963,Khách hàng ít hoạt động
0050dcff37f8b9ff611d245e30572b46,125,1,68.22,68.22,5.0,8.0,0,-0.4819482031626563,-0.850482623016717,Khách hàng tiềm năng
00522457bba00bba576a34fd9b4808fd,520,1,127.98,127.98,5.0,5.0,1,-0.22499149284789685,1.8011097241259875,Khách hàng giá trị thấp
005226be8d5b972d0f72b4e8a79f322b,155,1,1600.51,1600.51,5.0,0.0,3,2.1613654789346692,-0.1857862212432893,Khách hàng ít hoạt động
00539155ce68fbe677934aebdb17e09b,127,1,58.25,58.25,4.0,2.0,0,-0.6152019482609077,-0.8608164930002232,Khách hàng tiềm năng
00543330561a9088f8b3879114a7b008,283,1,73.96000000000001,73.96000000000001,5.0,8.0,0,-0.5227148554654075,0.18480640719752459,Khách hàng tiềm năng
0055b522bc89cbfbf376d8b59a628470,549,1,364.75,364.75,5.0,10.0,1,0.6389787577614978,2.1450120513299495,Khách hàng giá trị thấp
0055bbb9c95f6acb8db89d1f6c316407,201,1,83.23,83.23,5.0,11.0,0,-0.3676248978817968,-0.3288457103541943,Khách hàng tiềm năng
0056c2dd794a5eede6164dcae635875a,26,1,171.88,171.88,5.0,6.0,3,0.36209451270419907,-1.354646008711982,Khách hàng ít hoạt động
0056f26cb8f20916c3baa0e39fc30709,156,1,109.23,109.23,5.0,7.0,0,-0.10864977057164522,-0.580026966489578,Khách hàng tiềm năng
005754cb59f8ee5cdbb5cda9d138757e,44,1,258.38,129.19,5.0,7.0,3,0.6937799538312273,-1.1773126604923592,Khách hàng ít hoạt động
00575b2023dedcc0f3e81a938834689b,303,1,32.379999999999995,32.379999999999995,4.0,6.0,0,-1.2224470639612437,0.193208310797678,Khách hàng tiềm năng
0057f64bff87f4698b4cbd338d62a2a8,13,1,82.86,82.86,4.0,1.0,0,-0.2424692491709888,-1.5471740339236084,Khách hàng tiềm năng
0058e7db269cc11558913b42beb115d0,108,1,78.88,78.88,4.0,1.0,0,-0.34883118345755365,-0.9391432373880452,Khách hàng tiềm năng
0058f300f57d7b93c477a131a59b36c3,165,2,271.6,90.53333333333335,3.6666666666666665,10.333333333333334,2,4.352809163990027,-0.2562508226412917,Khách hàng giá trị cao
0059acd36094bf670ec8b21be6c0044c,448,1,46.69,46.69,5.0,8.0,1,-1.0193236100968521,1.1857891036854873,Khách hàng giá trị thấp
005d8faa4cf789cf52fb880a8569880a,115,1,89.25,89.25,5.0,3.0,0,-0.2501264006472368,-0.8755278103288845,Khách hàng tiềm năng
005e32bc930906dc6b65fb9d11cce3e2,365,1,49.6,49.6,5.0,8.0,1,-0.9121943409164139,0.6570700761013177,Khách hàng giá trị thấp
005ee3e015ec18092d7782e507cf68fe,337,1,187.96,187.96,4.0,14.0,1,0.2242975425216898,0.6730069128496555,Khách hàng giá trị thấp
005f060d4223956c62b64e9567a36f0f,104,1,777.6800000000001,777.6800000000001,3.0,7.0,3,1.5848438910424303,-0.6240874307772518,Khách hàng ít hoạt động
005f4b46e70bbd3295a38e2fd28d6566,305,1,63.9,63.9,4.0,4.0,1,-0.6599986593382069,0.3057213655892462,Khách hàng giá trị thấp
005f6fa02633470267dcd1e3ecd0fa79,38,1,272.04,272.04,5.0,4.0,3,0.7414156967318093,-1.208489288589348,Khách hàng ít hoạt động
005ff4ebe100db3eebbe6f7b19a8f99a,355,1,236.81,236.81,5.0,5.0,3,0.40694074662945084,0.8240224173099201,Khách hàng ít hoạt động
006031108b00e5f73b2426a50b50f9c0,365,1,204.83,204.83,5.0,1.0,1,0.27761725209102606,0.8671667321505376,Khách hàng giá trị thấp
00605a8897ed9ad73b5c93bebad2541a,162,1,31.130000000000003,31.130000000000003,5.0,31.0,0,-1.1581453874580478,-0.7257585233450262,Khách hàng tiềm năng
00626f29f9b57d3ef7c1739ff03e944e,145,1,154.53,154.53,5.0,16.0,3,0.19082815794939229,-0.5997234734725736,Khách hàng ít hoạt động
0062adafa3846d9f372d8f1bde591b24,191,1,149.87,149.87,5.0,13.0,3,0.13349563637734152,-0.30633818986777733,Khách hàng ít hoạt động
0063817060d662048ed08bccecaf45d5,234,1,71.38,35.69,5.0,9.0,0,-0.5188219562283493,-0.13780930084906245,Khách hàng tiềm năng
0064a1b5f5cddd047c987b988a90c8c1,186,1,269.2,67.3,5.0,5.0,3,0.631083549482113,-0.2514643450026702,Khách hàng ít hoạt động
0064c96f536ac6250275482221834154,75,1,65.33,65.33,4.0,1.0,0,-0.4838338848363693,-1.1807167343058176,Khách hàng tiềm năng
00651d97d964127ccfc0e2e55464876d,189,1,23.72,23.72,1.0,2.0,0,-1.3989795151162816,-0.5901383433845122,Khách hàng tiềm năng
0065f6fb341f013a95a8e11cdc98d07a,329,1,119.32,119.32,4.0,10.0,1,-0.15298321814400917,0.5536025812569958,Khách hàng giá trị thấp
0065f7795a38381973a373c8b4939679,58,1,31.22,31.22,4.0,2.0,0,-1.0844731803576109,-1.3989438692002722,Khách hàng tiềm năng
0066b328e72fd82fd7420bf849c0e8b4,364,1,94.35,94.35,4.0,4.0,1,-0.37422101586210427,0.7454672587171434,Khách hàng giá trị thấp
0067d2652c12515146721538868bbd80,76,1,190.28,190.28,5.0,7.0,3,0.41358162380245933,-1.015653288481261,Khách hàng ít hoạt động
0068bd2e9e76c018846dbc6e2bec5ac5,69,1,79.50999999999999,79.50999999999999,5.0,5.0,0,-0.3154319000490073,-1.1905684873274927,Khách hàng tiềm năng
006a8c1784d622ebe06bab57e72ee045,282,1,66.64,66.64,2.0,27.0,0,-0.6091644145033573,0.1629431412857044,Khách hàng tiềm năng
006ab6f5e82340e927757563a9fbe7e4,275,1,300.59999999999997,150.29999999999998,1.0,40.0,3,0.6632941916272577,0.34144742847932313,Khách hàng ít hoạt động
006b297ed73773b17d8874a2eb4466e8,147,1,108.46,108.46,5.0,8.0,0,-0.10842387881243666,-0.6393692834248667,Khách hàng tiềm năng
006bbb235068a01d2e3e47fa09ccf53c,200,1,34.0,34.0,5.0,15.0,0,-1.1116452960166257,-0.4668226830256948,Khách hàng tiềm năng
006c10bfead12ac8d90486fb4ce4e603,81,1,77.22,77.22,5.0,2.0,0,-0.34812842505968544,-1.117165759022337,Khách hàng tiềm năng
006d763076d74d16d66e828e79ec1544,394,1,99.32,99.32,5.0,7.0,1,-0.3517014652598986,0.9473844385897626,Khách hàng giá trị thấp
006e937bd5a5e32043018a6d1521b5d5,267,1,199.79,199.79,5.0,1.0,3,0.323781510161661,0.22871217558112014,Khách hàng ít hoạt động
006ec5b170182812131c7d9b219c036f,322,1,61.77,61.77,5.0,3.0,1,-0.6999511870681085,0.4108329444170888,Khách hàng giá trị thấp
006f2f20cf0cd723624b99d0e8e40d0c,205,1,46.099999999999994,46.099999999999994,5.0,8.0,0,-0.8632843055464676,-0.38997704293559465,Khách hàng tiềm năng
00704e915ae0d4a236eace0267454cf9,399,1,123.39,123.39,4.0,7.0,1,-0.17276377478966443,1.0119713284141856,Khách hàng giá trị thấp
00705dcbc0b9cad67abd658612770905,24,1,47.93,47.93,5.0,1.0,0,-0.7068711480250827,-1.556599763497203,Khách hàng tiềm năng
00720f160ff500d3605a1bf403eb62d9,108,1,118.54,118.54,5.0,3.0,0,-0.006985432233326845,-0.8787801936599996,Khách hàng tiềm năng
00728bae3dec9c16b2193ab7e3195eb7,232,1,211.01,211.01,5.0,29.0,3,0.39388517019645297,0.010160267025934904,Khách hàng ít hoạt động
00737247e3dc1942da2c527ef3bd2709,163,1,78.2,78.2,1.0,23.0,0,-0.39378765552063216,-0.5841903889719658,Khách hàng tiềm năng
0074a1d3f1995ff0538dc7197500973c,116,1,624.9,624.9,5.0,17.0,3,1.391408180698617,-0.5790679906607805,Khách hàng ít hoạt động
